matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers
95630804,805,806,80054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630804,805,806,80054,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630804,805,806,80054,3,0,0,0,0,0,0,1,0,0,1,0,0,6,0,6,0,15,0,0,1,0,1,0,1,1,0,1
95630804,805,806,80054,4,0,0,0,0,0,0,1,0,0,0,0,0,9,1,8,0,15,0,0,0,0,1,0,1,0,0,1
95630804,805,806,80058,1,0,0,0,0,0,0,2,0,1,1,0,1,5,3,2,0,15,0,0,0,0,2,0,1,0,0,1
95630804,805,806,80058,2,1,0,0,0,0,0,2,0,0,0,0,0,11,3,8,0,15,0,0,1,0,2,1,1,1,0,3
95630804,805,806,80058,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630804,805,806,80058,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630804,805,806,80100,1,0,0,0,0,0,5,1,0,0,2,0,1,9,0,9,0,15,0,0,0,0,1,1,1,0,0,1
95630804,805,806,80100,2,0,0,0,0,0,6,1,0,0,4,0,2,10,2,8,0,15,0,0,0,0,1,0,1,0,0,0
95630804,805,806,80100,3,0,0,0,0,0,3,2,0,1,1,0,0,8,3,5,0,15,0,1,0,0,3,0,1,0,0,1
95630804,805,806,80100,4,0,0,0,0,0,4,3,0,2,4,0,3,6,2,4,0,15,0,0,0,0,3,1,1,0,0,3
95630804,805,806,80105,1,1,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0,15,0,0,0,0,1,0,1,0,0,1
95630804,805,806,80105,2,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,15,0,0,0,0,0,1,1,0,0,0
95630804,805,806,80105,3,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,15,0,0,0,0,0,0,1,0,0,1
95630804,805,806,80105,4,0,0,0,0,0,0,1,0,0,8,0,4,0,0,0,0,15,0,0,0,0,1,1,1,0,0,0
95630804,805,806,80154,1,0,0,0,0,1,6,1,0,1,6,0,1,0,0,0,0,15,0,0,0,0,1,0,1,0,0,2
95630804,805,806,80154,2,1,0,0,0,0,7,1,0,0,5,0,3,0,0,0,0,15,0,0,0,0,1,0,1,0,0,1
95630804,805,806,80154,3,0,0,0,0,0,8,0,0,0,3,0,1,0,0,0,0,15,0,0,0,1,0,0,1,0,0,0
95630804,805,806,80154,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630804,805,806,80304,1,0,0,0,0,0,1,8,0,2,0,0,0,0,0,0,0,15,0,0,0,0,8,0,1,0,0,0
95630804,805,806,80304,2,0,0,0,0,0,1,5,0,1,0,1,0,0,0,0,1,15,0,0,0,0,5,1,1,0,0,0
95630804,805,806,80304,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,15,0,1,0,0,2,1,1,0,0,0
95630804,805,806,80304,4,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,15,0,0,0,0,2,2,1,0,0,1
95630804,805,806,80305,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,15,0,1,0,0,4,0,1,0,0,0
95630804,805,806,80305,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,1,0,0,0
95630804,805,806,80305,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630804,805,806,80305,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630804,805,806,80389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630804,805,806,80389,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630804,805,806,80389,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630804,805,806,80389,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630804,805,806,80479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630804,805,806,80479,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630804,805,806,80479,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95630804,805,806,80479,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,1,0,0,0
95630804,805,806,80535,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,15,0,1,0,0,3,1,1,0,0,0
95630804,805,806,80535,2,0,0,0,0,0,1,5,0,0,1,2,0,0,0,0,2,15,0,0,0,0,5,0,1,0,0,0
95630804,805,806,80535,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,1,1,0,0,2
