matchId,playerId,firstname,surname,displayName,shortDisplayName,squadId
111080802,80113,Caitlin,Bassett,C.Bassett,"Bassett, C",8118
111080802,80150,Jo,Harten,J.Harten,"Harten, J",8118
111080802,1001708,Kiera,Austin,K.Austin,"Austin, K",8118
111080802,80701,Jamie-Lee,Price,J.Price,"Price, J",8118
111080802,1001356,Amy,Parmenter,A.Parmenter,"Parmenter, A",8118
111080802,993358,Kristiana,Manu'a,K.Manu'a,"Manu'a, K",8118
111080802,991899,Sam,Poolman,S.Poolman,"Poolman, S",8118
111080802,80470,April,Brandley,A.Brandley,"Brandley, A",8118
111080802,995217,Maddie,Hay,M.Hay,"Hay, M",8118
111080802,1013629,Matisse,Letherbarrow,M.Letherbarrow,"Letherbarrow, M",8118
111080802,1013638,Matilda,McDonell,M.McDonell,"McDonell, M",8118
111080802,1001702,Claire,O'Brien,C.O'Brien,"O'Brien, C",8118
111080802,1010545,Shimona,Nelson,S.Nelson,"Nelson, S",8119
111080802,1014126,Gabrielle,Sinclair,G.Sinclair,"Sinclair, G",8119
111080802,80575,Kelsey,Browne,K.Browne,"Browne, K",8119
111080802,1004473,Molly,Jovic,M.Jovic,"Jovic, M",8119
111080802,1013050,Melissa,Bragg,M.Bragg,"Bragg, M",8119
111080802,1011747,Jodi Ann,Ward,J.Ward,"Ward, J",8119
111080802,80010,Geva,Mentor,G.Mentor,"Mentor, G",8119
111080802,1007301,Matilda,Garrett,M.Garrett,"Garrett, M",8119
111080802,1015270,Nyah,Allen,N.Allen,"Allen, N",8119
111080802,1014125,Kelly,Altmann,K.Altmann,"Altmann, K",8119
111080802,1021073,Kaitlyn,Black,K.Black,"Black, K",8119
