matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin
103940301,810,80009,1,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,8.0,3.0,6.0,0.0,0.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,15.0,0.0,-1.5,2.0,0.0,6.0,2.0,0.0,3.0,5.0,1.0,0.0,0.0
103940301,810,80009,2,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,4.0,6.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,15.0,0.0,11.5,0.0,0.0,6.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
103940301,810,80009,3,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,13.0,9.0,10.0,0.0,0.0,1.0,7.0,3.0,0.0,3.0,0.0,0.0,15.0,0.0,17.0,0.0,0.0,10.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0
103940301,810,80009,4,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,6.0,7.0,0.0,0.0,2.0,6.0,2.0,1.0,1.0,1.0,0.0,15.0,1.0,-8.5,0.0,0.0,7.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0
103940301,810,80343,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.5,2.0,0.0,0.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0
103940301,810,80343,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,61.5,0.0,0.0,0.0,7.0,3.0,0.0,6.0,1.0,1.0,0.0
103940301,810,80343,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0
103940301,810,80343,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.5,4.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0
103940301,810,80452,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103940301,810,80452,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
