matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,centrePassToGoalPerc,contactPenalties,deflectionWithGain,deflectionWithNoGain,disposals,feedWithAttempt,feeds,gain,gainToGoalPerc,generalPlayTurnovers,goalAssists,goalAttempts,goalMisses,goals,interceptPassThrown,intercepts,minutesPlayed,missedGoalTurnover,netPoints,obstructionPenalties,offsides,passes,penalties,pickups,possessionChanges,possessions,quartersPlayed,rebounds,tossUpWin
103931404,804,80045,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,-5.5,3.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0
103931404,804,80045,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
103931404,804,80045,3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,21.5,2.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0
103931404,804,80045,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,24.5,1.0,0.0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0
103931404,804,80293,1,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,8.0,4.0,4.0,0.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,15.0,0.0,13.5,0.0,0.0,4.0,1.0,0.0,1.0,10.0,1.0,0.0,0.0
103931404,804,80293,2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,4.0,0.0,7.0,2.0,5.0,2.0,1.0,15.0,2.0,-23.0,0.0,0.0,0.0,2.0,1.0,6.0,15.0,1.0,0.0,0.0
103931404,804,80293,3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,2.0,5.0,1.0,0.0,15.0,2.0,-11.5,0.0,0.0,1.0,1.0,0.0,3.0,10.0,1.0,0.0,0.0
103931404,804,80293,4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,6.0,0.0,0.0,15.0,0.0,17.0,0.0,0.0,1.0,0.0,2.0,1.0,12.0,1.0,0.0,0.0
103931404,804,80298,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,15.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0
103931404,804,80298,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,4.0,1.0,0.0,15.0,0.0,-10.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0
103931404,804,80298,3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,2.0,1.0,8.0,1.0,7.0,1.0,0.0,15.0,1.0,-10.0,0.0,0.0,1.0,0.0,0.0,3.0,8.0,1.0,0.0,0.0
103931404,804,80298,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,9.0,0.0,0.0,15.0,1.0,10.5,0.0,0.0,1.0,0.0,0.0,2.0,10.0,1.0,0.0,0.0
103931404,804,80577,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.5,2.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0
103931404,804,80577,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,20.0,1.0,0.0,0.0,4.0,2.0,0.0,5.0,1.0,1.0,0.0
103931404,804,80577,3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0
103931404,804,80577,4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,-11.0,2.0,0.0,0.0,6.0,0.0,1.0,2.0,1.0,0.0,0.0
