matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,rebounds,tossUpWin,turnovers
80121302,804,80020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80121302,804,80020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80121302,804,80020,3,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0
80121302,804,80020,4,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1
80121302,804,80042,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0
80121302,804,80042,2,0,0,0,0,0,0,2,1,3,0,3,0,0,0,0,1,0,1,0,0,3,0,1,0,0
80121302,804,80042,3,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0,0,4,0,1,0,1
80121302,804,80042,4,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0
80121302,804,80043,1,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0
80121302,804,80043,2,0,1,0,0,0,0,3,0,1,9,1,5,0,0,0,0,0,0,0,0,3,2,0,0,2
80121302,804,80043,3,1,0,0,0,0,1,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
80121302,804,80043,4,0,2,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,2,0,0,2
80121302,804,80045,1,0,0,0,0,0,6,3,0,0,0,2,0,0,0,0,2,0,1,0,0,4,0,0,0,0
80121302,804,80045,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
80121302,804,80045,3,0,0,0,0,0,2,1,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1
80121302,804,80045,4,0,0,0,0,0,4,2,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0
80121302,804,80047,1,0,1,0,0,0,3,2,0,0,9,0,5,0,0,0,0,0,1,0,1,3,2,0,0,3
80121302,804,80047,2,0,0,0,0,0,5,1,0,0,6,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0
80121302,804,80047,3,0,1,0,0,0,5,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
80121302,804,80047,4,0,0,0,0,1,2,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
80121302,804,80050,1,0,1,0,0,0,0,1,0,0,2,0,1,9,1,8,0,0,0,0,0,1,1,0,0,2
80121302,804,80050,2,0,0,0,0,0,0,0,0,0,0,0,0,9,2,7,0,0,0,0,0,0,1,0,0,0
80121302,804,80050,3,0,1,0,0,0,5,0,0,0,0,0,0,4,1,3,0,0,0,1,0,0,0,1,0,2
80121302,804,80050,4,0,0,0,0,0,6,2,0,0,3,0,3,8,1,7,0,0,0,0,0,2,0,0,0,0
80121302,804,80052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80121302,804,80052,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80121302,804,80052,3,0,0,1,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,1,0,0,0
80121302,804,80052,4,0,0,0,0,0,0,0,0,0,2,0,0,10,4,6,0,0,0,0,0,0,0,0,0,0
80121302,804,80169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80121302,804,80169,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80121302,804,80169,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80121302,804,80169,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80121302,804,80171,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80121302,804,80171,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80121302,804,80171,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80121302,804,80171,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80121302,804,80174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80121302,804,80174,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80121302,804,80174,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80121302,804,80174,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80121302,804,80293,1,0,0,0,0,0,3,0,0,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0
