matchId,squadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers
95631402,807,80068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631402,807,80068,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631402,807,80068,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631402,807,80068,4,0,0,0,0,0,2,2,1,0,0,2,0,0,0,0,1,15,0,1,0,0,3,0,1,1,0,0
95631402,807,80076,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,2,0,0,2,1,1,0,0,0
95631402,807,80076,2,0,0,0,0,0,1,4,0,4,0,0,0,0,0,0,0,15,0,0,0,0,4,1,1,0,0,0
95631402,807,80076,3,0,0,0,0,0,4,0,1,0,0,2,0,0,0,0,1,15,0,0,0,0,0,1,1,1,0,0
95631402,807,80076,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631402,807,80078,1,0,1,0,0,0,0,1,0,0,0,0,0,12,1,11,0,15,0,0,2,0,1,0,1,2,0,2
95631402,807,80078,2,1,0,1,0,0,0,0,0,0,0,0,0,15,4,11,0,15,0,0,3,0,0,1,1,3,0,3
95631402,807,80078,3,1,1,0,0,0,0,1,0,0,0,0,0,22,5,17,0,15,0,0,7,0,1,1,1,7,0,3
95631402,807,80078,4,0,0,0,0,0,0,0,0,0,1,0,1,10,1,9,0,15,0,0,2,0,0,0,1,2,0,0
95631402,807,80080,1,0,0,0,0,0,0,3,1,1,0,2,0,0,0,0,1,15,0,3,0,0,6,0,1,1,0,0
95631402,807,80080,2,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,15,0,2,0,0,6,0,1,0,0,0
95631402,807,80080,3,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,15,0,0,0,0,2,0,1,1,0,0
95631402,807,80080,4,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,15,0,2,0,0,4,1,1,0,0,0
95631402,807,80157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631402,807,80157,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631402,807,80157,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631402,807,80157,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631402,807,80473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631402,807,80473,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631402,807,80473,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
