matchId,squadId,oppSquadId,playerId,period,badHands,badPasses,blocked,blocks,breaks,centrePassReceives,contactPenalties,defensiveRebounds,deflections,feeds,gain,goalAssists,goalAttempts,goalMisses,goals,intercepts,minutesPlayed,missedGoalTurnover,obstructionPenalties,offensiveRebounds,offsides,penalties,pickups,quartersPlayed,rebounds,tossUpWin,turnovers
95631305,803,809,80019,1,1,1,0,0,0,6,1,0,1,0,0,0,4,1,3,0,15,0,0,0,0,1,0,1,0,0,3
95631305,803,809,80019,2,0,0,0,0,0,9,4,0,0,0,0,0,4,1,3,0,15,0,0,1,0,5,0,1,1,0,1
95631305,803,809,80019,3,0,1,0,0,0,2,1,0,0,1,0,1,6,0,6,0,15,0,0,2,0,1,1,1,2,0,2
95631305,803,809,80019,4,0,0,0,0,0,1,0,0,1,0,0,0,6,0,6,0,15,0,1,0,0,1,0,1,0,0,0
95631305,803,809,80094,1,0,0,0,0,0,6,0,0,0,5,0,2,0,0,0,0,15,0,0,0,0,0,1,1,0,0,0
95631305,803,809,80094,2,1,0,0,0,0,3,1,0,0,5,0,2,0,0,0,0,15,0,0,0,0,1,0,1,0,0,1
95631305,803,809,80094,3,1,0,0,0,0,2,3,0,0,6,0,4,0,0,0,0,15,0,0,0,0,3,0,1,0,0,1
95631305,803,809,80094,4,0,0,0,0,0,5,1,0,1,4,0,3,0,0,0,0,15,0,1,0,0,2,0,1,0,0,0
95631305,803,809,80098,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,15,0,2,0,0,4,0,1,0,0,0
95631305,803,809,80098,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631305,803,809,80098,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,8,0,0,0,0,3,0,1,0,0,0
95631305,803,809,80098,4,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,15,0,2,0,0,7,0,1,0,0,0
95631305,803,809,80099,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,15,0,2,0,0,3,0,1,0,0,0
95631305,803,809,80099,2,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,1,15,0,0,0,0,3,1,1,0,0,0
95631305,803,809,80099,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,15,0,0,0,0,6,0,1,0,0,0
95631305,803,809,80099,4,0,0,0,0,0,1,3,0,3,0,1,0,0,0,0,1,15,0,1,0,0,4,0,1,0,0,0
95631305,803,809,80109,1,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,15,0,3,0,2,9,0,1,0,0,0
95631305,803,809,80109,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,15,0,1,0,0,2,0,1,0,0,0
95631305,803,809,80109,3,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,15,0,1,0,0,2,0,1,0,0,0
95631305,803,809,80109,4,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,15,0,2,0,0,6,0,1,0,0,0
95631305,803,809,80111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631305,803,809,80111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631305,803,809,80111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95631305,803,809,80111,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
